ingredient_id,ingredient_name,base_category,function_jp,function_en,function_cn,product_count,popularity_score,recommendation_score,raw_material_examples,products
ING-0479,エノキタケ抽出物(指標成分:リノール酸、α-リノレン酸),エノキタケ抽出物(指標成分:リ,体脂肪,Body Fat,体脂肪,1,19,17,エノキタケ抽出物,減肥きのこ　粒タイプ
ING-0616,グルコサミン塩酸塩 サケ鼻軟骨由来プロテオグリカン,グルコサミン,骨の健康|関節,Bone Health|Joint Health,骨骼健康|关节健康,1,19,17,"グルコサミン（えび・かに由来）
プロテオグリカン含有サケ鼻軟骨抽出物",高純度！グルコサミン＆プロテオグリカン
ING-0559,乳酸菌WB21,乳酸菌・プロバイオティクス,口腔ケア,Oral Health,口腔健康,1,19,17,乳酸菌末,歯周ケアサプリ　わかもと歯周善玉乳酸菌
ING-0459,オキナワモズク由来フコイダン,オキナワモズクフコイダン,腸内環境,Gut Health,肠道健康,1,19,17,オキナワモズク,美ら海もずく
ING-0646,メチル化カテキン(エピガロカテキン-3-Ο(3-Ο-メチル)ガレート),緑茶カテキン,目の健康,Eye Health,眼部健康,1,19,17,緑茶（べにふうき）,お抹茶ラテ
ING-0560,GABA ラフマ由来ヒペロシド,GABA,睡眠|リラックス|疲労感,Sleep Quality|Stress Relief|Anti-Fatigue,睡眠质量|放松减压|抗疲劳,1,19,17,GABA　ラフマ葉抽出物,スヤスヤぐっすり夢
ING-0653,サケ軟骨由来コンドロイチン硫酸,コンドロイチン,骨の健康|関節,Bone Health|Joint Health,骨骼健康|关节健康,1,19,17,"機能性関与成分グルコサミン塩酸塩：グルコサミン
機能性関与成分サケ軟骨由来コンドロイチン硫酸：サケ軟骨抽出物
機能性関与成分ヒアルロン酸Na：ヒアルロン酸",国産グルコサミン
ING-0536,ルテオリン ブラックジンジャー由来ポリメトキシフラボン,ルテオリン ブラックジンジャー,体脂肪|尿酸値,Body Fat|Uric Acid,体脂肪|尿酸水平,1,19,17,"菊花エキス
ブラックジンジャー抽出物",機能性表示食品　脂肪・尿酸ダウン粒
ING-0445,ブドウ発酵物由来セラミド,セラミド,肌の健康,Skin Health,皮肤健康,1,19,17,ブドウ発酵物エキス,セラミノール
ING-0495,ジンセノサイドRb1,高麗人参,認知機能,Cognitive Function,认知功能,1,19,17,オタネニンジン果実エキス末,參壽惠　惠ノ源（さんじゅけい　めぐみのみなもと）
ING-0515,紅茶ポリフェノール,ブドウ由来成分,血糖値,Blood Sugar,血糖调节,1,19,17,紅茶（インドネシア産）,シンビーノ　ジャワティストレート　深味（ふかあじ）
ING-0520,7種必須アミノ酸〔ロイシン,7種必須アミノ酸〔ロイシン,認知機能|集中力,Cognitive Function|Concentration,认知功能|专注力,1,19,17,ロイシン、フェニルアラニン、リジン、イソロイシン、ヒスチジン、バリン、トリプトファン,脳活セブンアミノａ
ING-0466,3-(4-ヒドロキシ‐3-メトキシフェニル)プロピオン酸,3-(4-ヒドロキシ‐3-メト,体脂肪|コレステロール,Body Fat|Cholesterol,体脂肪|胆固醇,1,19,17,米ぬか発酵物（デキストリン、米ぬか発酵物）,コレステロール・内臓脂肪対策ａ
ING-0455,・プラズマ乳酸菌 ・GABA,乳酸菌・プロバイオティクス,認知機能|睡眠|目の健康|免疫,Cognitive Function|Sleep Quality|Eye Health|Immunity,认知功能|睡眠质量|眼部健康|免疫力,1,19,17,"乳酸菌殺菌乾燥粉末
GABA",青玉プレミアム　免疫と睡眠と記憶力
ING-0434,カンカ由来エキナコシド,カンカエキナコシド,認知機能|集中力,Cognitive Function|Concentration,认知功能|专注力,1,19,17,カンカ抽出物、イチョウ葉抽出物,メモプラス　メタ（カンカ＆（アンド）イチョウ葉）
ING-0460,Sーアリルシステイン,Sーアリルシステイン,集中力|疲労感,Concentration|Anti-Fatigue,专注力|抗疲劳,1,19,17,ＳＡＣ含有ニンニクエキス末,オニオンスープ　プラスＳＡＣ（サック）ニンニクエキス末
ING-0620,HMB,HMB,筋肉,Muscle Health,肌肉健康,1,19,17,ＨＭＢ,ｍｙＨＭＢ（マイエイチエムビー）ドリンク
ING-0477,チャカサポニン サラシア由来サラシノール GABA,GABA,血糖値|血圧|中性脂肪,Blood Sugar|Blood Pressure|Triglycerides,血糖调节|血压|甘油三酯,1,19,17,"茶花エキス末（マルトデキストリン、茶花エキス）
サラシア抽出物
GABA",賢人の食習慣　粒タイプ
ING-0563,フィコシアニン,フィコシアニン,肌の健康,Skin Health,皮肤健康,1,19,17,スピルリナ青色素,フィコナ　スキン　モイストリフティング　タブレット
ING-0608,GABA・リコピン,GABA,コレステロール|リラックス,Cholesterol|Stress Relief,胆固醇|放松减压,1,19,17,,Ｈａｐｉｔｏｍａ（ハピトマ）
ING-0498,茶カテキン エピガロカテキンガレート,緑茶カテキン,血糖値|体脂肪,Blood Sugar|Body Fat,血糖调节|体脂肪,1,19,17,粉末緑茶,ＤａｉｋｙｏーＢＭＥ（ダイキヨービエムイ）カテキン緑茶
ING-0613,ぶどう由来のプロアントシアニジン,りんご,血圧,Blood Pressure,血压,1,19,17,ぶどう（山梨県産）,カラダで働く　丸ごと　マスカット・ベーリーＡ（エー）
ING-0647,大豆発酵多糖類,大豆イソフラボン,目の健康,Eye Health,眼部健康,1,19,17,大豆発酵多糖類粉末,四季爽快
ING-0615,グルコラファニン,グルコラファニン,肌の健康,Skin Health,皮肤健康,1,19,17,ケールエキス末（ケール搾汁液（ケール（国産））、デキストリン）,ハイパーケール
ING-0585,総バコサイド,総バコサイド,認知機能,Cognitive Function,认知功能,1,19,17,バコパモニエラ抽出物,フェルバコパ　Ｔａｂｌｅｔ（タブレット）
ING-0474,4'-デメチルノビレチン,4'-デメチルノビレチン,認知機能|集中力,Cognitive Function|Concentration,认知功能|专注力,1,19,17,麹菌みかん果皮発酵物,みかん麹の認知サプリ
ING-0425,オニマツ樹皮由来プロシアニジンB1及びB3,りんご,コレステロール,Cholesterol,胆固醇,1,19,17,オニマツ樹皮抽出物,オニマツタブレットＤ
ING-0424,パルミトレイン酸,パルミトレイン酸,肌の健康,Skin Health,皮肤健康,1,19,17,シーベリー果実オイル,シーベリーオイルＭＣ（エムシー）　ａ
ING-0633,ロイシン 40 % 配合必須アミノ酸〔ロイシン,ロイシン 40 % 配合必須ア,筋肉,Muscle Health,肌肉健康,1,19,17,ロイシン、リジン、バリン、イソロイシン、スレオニン、フェニルアラニン、メチオニン、ヒスチジン、トリプトファン,アミノエールゼリータイプ　ロイシン４０
ING-0441,イチョウ葉由来フラボノイド配糖体およびイチョウ葉由来テルペンラクトン,イチョウ葉,腸内環境|血圧|認知機能|集中力|睡眠|リラックス|疲労感|目の健康|肌の健康|筋肉,Gut Health|Blood Pressure|Cognitive Function|Concentration|Sleep Quality|Stress Relief|Anti-Fatigue|Eye Health|Skin Health|Muscle Health,肠道健康|血压|认知功能|专注力|睡眠质量|放松减压|抗疲劳|眼部健康|皮肤健康|肌肉健康,1,19,17,植物性乳酸菌末（殺菌）、有胞子性乳酸菌、イチョウ葉抽出物、大麦乳酸発酵液ギャバ,乳酸菌＆イチョウ葉の恵みａ
ING-0582,イミダゾールジペプチド(バレニン、カルノシン、アンセリン),イミダゾールジペプチド(バレニ,リラックス|疲労感,Stress Relief|Anti-Fatigue,放松减压|抗疲劳,1,19,17,ひげ鯨肉,凍温熟成鯨赤肉
ING-0452,1,1,腸内環境,Gut Health,肠道健康,1,19,17,乳清発酵物,明治朝のリズムチーズ
ING-0463,アシアチン酸,アシアチン酸,筋肉,Muscle Health,肌肉健康,1,19,17,ツボクサエキス末,ツボクサカプセル
ING-0544,L-オルニチン塩酸塩,L-オルニチン塩酸塩,睡眠,Sleep Quality,睡眠质量,1,19,17,L-オルニチン塩酸塩,ネルニチン
ING-0663,サーデンペプチド,サーデンペプチド,血圧,Blood Pressure,血压,1,19,17,サーデンペプチド(イワシペプチド),ディアナチュラゴールド　サーデンペプチド
ING-0588,3-ヒドロキシ-3-メチル酪酸カルシウム,カルシウム,骨の健康|筋肉,Bone Health|Muscle Health,骨骼健康|肌肉健康,1,19,17,3-ヒドロキシ-3-メチル酪酸カルシウム (HMBカルシウム),ＨＭＢ（エイチエムビ―）カルシウム３０００
ING-0443,韃靼そば由来ルチン,韃靼そばルチン,体脂肪,Body Fat,体脂肪,1,19,17,だったんそば,プレミアム韃靼そば乾麺Ｂ
ING-0649,ウィンターセイボリー由来カルバクロール,ウィンターセイボリーカルバクロ,肌の健康,Skin Health,皮肤健康,1,19,17,ウィンターセイボリーエキス,ハーブドリンク
ING-0604,紫サツマイモ由来アントシアニン,ブルーベリー,肝機能,Liver Health,肝脏健康,1,19,17,さつまいも汁,肝ファイン
ING-0614,セサミン・セサモリン,ごま,コレステロール,Cholesterol,胆固醇,1,19,17,食用ごま油,かどやのカラダサポートごま油
ING-0486,ネオコタラノール,ネオコタラノール,血糖値,Blood Sugar,血糖调节,1,19,17,コタラヒムブツ(サラシア・レティキュラータ)エキス末,コタラエキス＋（プラス）ｃ
ING-0432,クリルオイル由来EPA,魚油（DHA・EPA）,肌の健康,Skin Health,皮肤健康,1,19,17,クリルオイル (オキアミ抽出物),肌のサポート　クリルオイル
ING-0654,サラシア由来サラシノール ※サラシア由来サラシノールとは,サラシアサラシノール ※サラシ,血糖値,Blood Sugar,血糖调节,1,19,17,サラシアエキス,ＳＡＬＡ　ＣＨＯＣＯ（サラチョコ）
ING-0587,ブタプラセンタ由来ジペプチド(グリシン-ロイシン、ロイシン-グリシン、グリシン-イソロイシン、イソロイシン-グリシン),プラセンタ,肌の健康,Skin Health,皮肤健康,1,19,17,豚胎盤エキス粉末,バージンプラセンタ
ING-0545,キューバ産ミツロウアルコール,キューバ産ミツロウアルコール,関節,Joint Health,关节健康,1,19,17,ミツロウアルコール,レイデル　ミツロウＡ
ING-0543,クワンソウ由来ウンシノシドA,クワンソウウンシノシドA,睡眠|疲労感,Sleep Quality|Anti-Fatigue,睡眠质量|抗疲劳,1,19,17,クワンソウエキス末（デキストリン、クワンソウ）（国内製造）,やすらい休安草タブレット
ING-0418,メリンジョ種子エキス (指標成分: グネチンC、グネモノシドA、グネモノシドD),メリンジョ種子エキス (指標成,尿酸値,Uric Acid,尿酸水平,1,19,17,メリンジョ種子エキス,メリンジョール　尿酸専科
ING-0482,エラグ酸、有胞子性乳酸菌,乳酸菌・プロバイオティクス,腸内環境|中性脂肪|体脂肪,Gut Health|Triglycerides|Body Fat,肠道健康|甘油三酯|体脂肪,1,19,17,"①ザクロエキス末、
②有胞子性乳酸菌末(乳成分を含む)",ＳＯＤＡＴＥる青汁（そだてるあおじる）
ING-0407,日向夏由来アラビノガラクタン,日向夏アラビノガラクタン,骨の健康,Bone Health,骨骼健康,1,19,17,日向夏,日向夏のチカラ　毎日おいしく日向夏
ING-0637,ビフィズス菌LKM512,乳酸菌・プロバイオティクス,腸内環境,Gut Health,肠道健康,1,19,17,ビフィズス菌（ＬＫＭ５１２）末,ＬＫＭ（エルケイエム）５１２スティック
ING-0419,ビフィズス菌 BE80,乳酸菌・プロバイオティクス,体脂肪,Body Fat,体脂肪,1,19,17,乳製品 (国内製造)、アルロース,ダノン　ビオ　ヨーグルト　ドリンクタイプ　アップル風味ｂ
ING-0483,DAGE,DAGE,睡眠|リラックス|疲労感,Sleep Quality|Stress Relief|Anti-Fatigue,睡眠质量|放松减压|抗疲劳,1,19,17,"DHA・EPA・リン脂質含有イクラオイル（韓国製造）
DAGE含有精製深海サメ肝油（国内製造）",ＲＥＭＷＥＬＬ（レムウェル）ａ
ING-0540,アメリカンジンセン由来ジンセノサイド,高麗人参,疲労感,Anti-Fatigue,抗疲劳,1,19,17,アメリカンジンセンエキス末（アメリカンジンセンエキス、マルトデキストリン）,ｃｅｒｅｂｏｏｓｔ　Ｃａｐｓｕｌｅ（セレブースト　カプセル）
ING-0612,桑の葉イミノシュガー・キトサン・茶花サポニン・ブラックジンジャー由来ポリメトキシフラボン,桑の葉イミノシュガー・キトサン,血糖値|中性脂肪|体脂肪,Blood Sugar|Triglycerides|Body Fat,血糖调节|甘油三酯|体脂肪,1,19,17,桑の葉エキス末（桑の葉エキス、でんぷん分解物）、キトサン、茶花エキス末（茶花エキス、でんぷん分解物）、ブラックジンジャーエキス末（ブラックジンジャーエキス、でんぷん分解物）,大人のカロリミットｂ
ING-0437,L-オルニチン一塩酸塩,L-オルニチン一塩酸塩,睡眠|リラックス|疲労感|目の健康,Sleep Quality|Stress Relief|Anti-Fatigue|Eye Health,睡眠质量|放松减压|抗疲劳|眼部健康,1,19,17,オルニチン,キリン　オルニチンＰＲＯ（プロ）　疲労感＆気持ちケア＋睡眠の質
ING-0648,バリルチロシン(イワシ由来),バリルチロシン(イワシ),血圧,Blood Pressure,血压,1,19,17,サーデンペプチド（イワシペプチド）,血圧ゼリー
ING-0607,αーリノレン酸,αーリノレン酸,コレステロール,Cholesterol,胆固醇,1,19,17,食用アマニ油（国内製造）,アマニ油（α（アルファ）－リノレン酸）シームレスカプセル
ING-0446,有胞子性乳酸菌 チャカサポニン GABA,乳酸菌・プロバイオティクス,腸内環境|体脂肪|睡眠|目の健康,Gut Health|Body Fat|Sleep Quality|Eye Health,肠道健康|体脂肪|睡眠质量|眼部健康,1,19,17,"【有胞子性乳酸菌（Weizmannia coagulans SANK70258）】
有胞子性乳酸菌
【チャカサポニン】
茶花エキス末
【GABA】
GABA",ネムスリム
ING-0561,Bacillus coagulans SANK70258,乳酸菌・プロバイオティクス,腸内環境,Gut Health,肠道健康,1,19,17,有胞子性乳酸菌(Bacillus coagulans SANK70258),乳酸菌でスッキリ生活
ING-0500,パイナップ由来グルコシルセラミド,セラミド,肌の健康|血流,Skin Health|Blood Circulation,皮肤健康|血液循环,1,19,17,ヒハツエキス末（デキストリン、ヒハツエキス）、パイナップル果実エキス末,うるキュット
